,Pixels_Areas,Length_of_Conveyer,Steel_Type_A300,Steel_Type_A400,Steel_Plate_Thickness,Empty_Index,Square_Index,Outside_Global_Index,Orientation_Index,Luminosity_Index,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults,X_Range,Y_Range,Defect_Area,Edge,Outside_X_Range,Log_Area,Luminosity_Sum_Range,Log_Area_Sigmoid
1511,1421,1692,0,1,70,0.6904,0.1588,1.0,0.8412,-0.1042,0,0,0,0,0,0,1,27,170,48756,0.8782652191043393,0.432,0.9874724000430547,3747597,0.9874724000430547
1512,87,1690,0,1,70,0.42,0.6667,1.0,0.3333,-0.1671,0,0,0,0,0,0,1,10,15,300,0.2366,0.059,1.6490930625856115,231875,0.4386587546477727
1513,137,1692,0,1,70,0.5745,0.6087,1.0,0.3913,-0.1241,0,0,0,0,0,0,1,14,23,800,0.19080745341614905,0.1162,1.3691130868507304,353257,0.7296003639827543
1514,171,1362,0,1,40,0.3214,0.3214,1.0,0.6786,-0.1901,0,0,0,0,0,0,1,9,28,784,0.529869321717486,0.0594,1.6170388067009624,389994,0.6743051823943013
1515,229,1362,0,1,40,0.273,0.7143,1.0,0.2857,-0.1409,0,0,0,0,0,0,1,15,21,575,0.058963125228185476,0.16499999999999998,1.5175168244179789,654732,0.7909297688866506
1516,2962,1362,0,1,40,0.6448,0.1079,1.0,0.8921,-0.0974,0,0,0,0,0,0,1,30,278,65604,0.7046290273657939,0.6599999999999999,0.9616531525719402,8897252,0.9616531525719402
1517,318,1687,1,0,80,0.2673,0.1129,1.0,0.8871,-0.4698,0,0,0,0,0,0,1,7,62,744,0.00205726041488085,0.028700000000000003,1.6520127990853513,1726560,1.1671470425538006
1518,353,1387,0,1,50,0.2661,0.3514,1.0,0.6486,-0.3938,0,0,0,0,0,0,1,13,37,494,0.013351134846461948,0.1222,1.4585369343765662,1725507,1.1186978286668263
1519,115,1387,0,1,50,0.3275,0.4737,1.0,0.5263,-0.3586,0,0,0,0,0,0,1,9,19,171,0.0188,0.058499999999999996,1.6889093412447105,613665,0.49687712819419383
1520,101,1387,0,1,50,0.4195,0.2069,1.0,0.7931,-0.4188,0,0,0,0,0,0,1,6,29,203,0.015167425037918562,0.0258,1.761184846221842,383214,0.5255375581125976
1521,1934,1353,0,1,70,0.3853,0.0537,1.0,0.9463,-0.278,0,0,0,0,0,0,1,13,242,20172,0.0,0.1248,1.2377058786174824,20733956,1.2377058786174824
1522,148,1353,0,1,70,0.4897,0.0862,1.0,0.9138,-0.2453,0,0,0,0,0,0,1,5,58,464,0.0,0.018500000000000003,1.7607244939549784,857880,0.8444434673008077
1523,260,1353,0,1,70,0.6154,0.25,1.0,0.75,-0.1784,0,0,0,0,0,0,1,13,52,1288,0.0,0.1248,1.263436503343477,2214864,1.1669099544880353
1524,3325,1353,0,1,70,0.5619,0.1435,1.0,0.8565,-0.2332,0,0,0,0,0,0,1,33,230,30069,0.0,0.8052,0.9820306488201879,43730230,0.9820306488201879
1525,309,1353,0,1,70,0.5636,0.2034,1.0,0.7966,-0.3165,0,0,0,0,0,0,1,12,59,767,0.0,0.1068,1.3029497589480157,2189835,1.221254809061975
1526,247,1353,0,1,70,0.6368,0.425,1.0,0.575,0.0066,0,0,0,0,0,0,1,17,40,2806,0.0,0.2142,1.2137151998793945,636480,1.1231720459683916
1527,102,1715,0,1,50,0.15,0.5333,1.0,0.4667,-0.3598,0,0,0,0,0,0,1,8,15,135,0.0025874676566542917,0.0376,1.8910933054760335,208975,0.43268214829291646
1528,297,1353,0,1,70,0.3654,0.3611,1.0,0.6389,-0.0852,0,0,0,0,0,0,1,13,36,2537,0.4088157594246129,0.1248,1.4264259141070899,591243,1.071531146677246
1529,5323,1715,0,1,50,0.4677,0.16,1.0,0.84,-0.3241,0,0,0,0,0,0,1,40,250,96775,0.033864663452490826,0.932,0.9699410954319817,46515247,0.9699410954319817
1530,52,1688,1,0,60,0.4286,0.5385,1.0,0.4615,-0.1815,0,0,0,0,0,0,1,7,13,169,0.08579387186629527,0.028700000000000003,1.8228986214796585,212472,0.3581995791207529
1531,200,1686,1,0,60,0.359,0.5417,1.0,0.4583,-0.2939,0,0,0,0,0,0,1,13,24,552,0.00424628450106157,0.10010000000000001,1.4966770841722739,596475,0.7725847108497278
1532,468,1692,1,0,70,0.4382,0.3469,1.0,0.6531,-0.3068,0,0,0,0,0,0,1,17,49,3780,0.1660560853974725,0.17,1.2838783261076911,872004,1.2476729573114542
1533,652,1688,1,0,70,0.433,0.5435,1.0,0.4565,-0.3288,0,0,0,0,0,0,1,25,46,2352,0.05338245773898989,0.37,1.2107058786116052,1960630,1.2064684080364647
1534,93,1692,1,0,70,0.2619,0.6429,1.0,0.3571,-0.5291,0,0,0,0,0,0,1,9,14,182,0.010255669507438971,0.0477,1.800002454257855,235452,0.424620578959428
1535,6965,1686,1,0,70,0.475,0.3284,1.0,0.6716,-0.27,0,0,0,0,0,0,1,66,201,85907,1.836100058709866,2.5806,0.9170125259582387,36447768,0.9170125259582387
1536,244,1652,1,0,69,0.592,0.8846,0.0,-0.1154,-0.0148,0,0,0,0,0,0,1,26,23,975,0.3788940987733222,0.40819999999999995,1.2390450208674302,830763,1.0876337193174301
1537,51,1652,1,0,69,0.4632,0.2632,0.0,-0.7368,-0.1049,0,0,0,0,0,0,1,19,5,189,0.21682615523384124,0.2185,1.910468226942055,146075,0.3834309731472704
1538,80,1692,1,0,143,0.5031,0.3043,0.0,-0.6956,-0.0451,0,0,0,0,0,0,1,23,7,288,1.7614339668263983,0.31279999999999997,1.6537569894173894,391120,0.4640442112305195
1539,121,1360,0,1,180,0.3352,0.9286,0.0,-0.0714,0.0025,0,0,0,0,0,0,1,14,13,306,1.2535650357308068,0.1442,1.631467821525724,341572,0.5052655843265167
1540,99,1378,0,1,40,0.4844,0.3333,0.0,-0.6667,0.0362,0,0,0,0,0,0,1,24,8,540,2.3433280828082803,0.41759999999999997,1.6010145599421826,236358,0.5188888188772613
1541,252,1378,0,1,40,0.3555,0.7391,1.0,0.2609,-0.1489,0,0,0,0,0,0,1,17,23,483,0.06275478690549721,0.2091,1.4331814937201928,1098120,0.9226822456570601
1542,55,1374,0,1,40,0.4211,0.2632,0.0,-0.7368,0.0729,0,0,0,0,0,0,1,19,5,242,1.260871802789357,0.2622,1.9471649696474307,83083,0.39079600940823933
1543,3432,1366,0,1,40,0.7878,0.3667,1.0,0.6333,-0.1135,0,0,0,0,0,0,1,77,210,85140,1.1026754043775058,4.3427999999999995,0.8070614360338413,19860879,0.8070614360338413
1544,271,1370,0,1,40,0.5913,0.4359,0.0,-0.5641,-0.0643,0,0,0,0,0,0,1,39,17,1456,0.3302765477562759,1.1115,1.2426899707385586,714098,1.1397952411614058
1545,89,1370,0,1,40,0.3776,0.8461,1.0,0.1539,0.0322,0,0,0,0,0,0,1,11,13,182,0.7543591701667304,0.088,1.680493395757505,211662,0.4318868027096788
1546,131,1346,0,1,40,0.3316,1.0,0.5,0.0,-0.1805,0,0,0,0,0,0,1,14,14,240,0.07457409193185471,0.1456,1.6118960900507646,316066,0.5319257097167523
1547,138,1348,0,1,40,0.5385,0.5652,1.0,0.4348,-0.585,0,0,0,0,0,0,1,13,23,625,0.12395484949832775,0.1248,1.4108003248921714,425198,0.6977818406916679
1548,68,1354,0,1,40,0.4188,0.6923,1.0,0.3077,-0.0955,0,0,0,0,0,0,1,9,13,169,0.2709807886754297,0.0594,1.7240821621633016,251936,0.3884357111353918
1549,90,1354,0,1,40,0.2969,0.5,1.0,0.5,-0.0085,0,0,0,0,0,0,1,8,16,208,0.35277868053298667,0.0472,1.797091586314593,308394,0.428426634177399
1550,72,1352,0,1,40,0.6667,0.375,0.0,-0.625,0.0001,0,0,0,0,0,0,1,24,9,432,0.6537673116344184,0.4272,1.4102635905886571,184340,0.5078359189709754
1551,57,1352,0,1,40,0.3214,0.5833,1.0,0.4167,-0.0414,0,0,0,0,0,0,1,7,12,144,0.2384707697582719,0.0364,1.925259452257491,181844,0.36425908836711735
1552,63,1350,0,1,40,0.3636,0.8182,1.0,0.1818,-0.0366,0,0,0,0,0,0,1,9,11,110,0.03788888888888889,0.0603,1.810698564748922,225301,0.3713742756300039
1553,105,1354,0,1,40,0.4167,0.1389,1.0,0.8611,-0.0614,0,0,0,0,0,0,1,5,36,504,0.09101092131055728,0.018500000000000003,1.857968715858837,302760,0.5700248020254912
1554,86,1352,0,1,40,0.3385,0.1923,1.0,0.8077,-0.0894,0,0,0,0,0,0,1,5,26,338,0.0923036921476859,0.018500000000000003,1.9558461043832387,180432,0.47096774193548385
1555,74,1352,0,1,40,0.2525,0.0909,1.0,0.9091,-0.0504,0,0,0,0,0,0,1,3,33,396,0.1184,0.0066,2.580066857852768,179900,0.5291717125456027
1556,82,1374,0,1,40,0.0682,0.0454,0.0,-0.9546,-0.0129,0,0,0,0,0,0,1,44,2,176,1.1092,1.408,3.8686502477791853,1346930,0.7481969579204943
1557,75,1376,0,1,40,0.375,0.1333,0.0,-0.8667,-0.0046,0,0,0,0,0,0,1,30,4,210,0.251837591879594,0.654,2.1083631652684955,430020,0.4823934922134318
1558,82,1630,1,0,100,0.287,0.2174,0.0,-0.7826,0.0315,0,0,0,0,0,0,1,23,5,138,0.3165726629065162,0.3243,2.0106546415412936,194886,0.44837598506370846
1559,126,1630,1,0,100,0.5227,0.5454,1.0,0.4545,0.0376,0,0,0,0,0,0,1,12,22,768,0.9995272899167305,0.0888,1.4498324961661997,301212,0.6329968678261628
1560,18,1694,1,0,100,0.1,0.8,1.0,0.2,-0.1172,0,0,0,0,0,0,1,4,5,20,0.7167,0.0096,2.982639011815794,44748,0.394304877362048
1561,35,1362,0,1,180,0.4615,0.3846,0.0,-0.6154,0.0281,0,0,0,0,0,0,1,13,5,78,0.10920436817472698,0.1235,1.9831313748439383,82908,0.33832221254837586
1562,129,1354,0,1,50,0.6335,0.3438,0.0,-0.6563,0.0257,0,0,0,0,0,0,1,32,11,1250,0.8128551136363635,0.7552,1.3465507546726028,304866,0.7839618493703894
1563,90,1353,1,0,50,0.5833,0.6667,0.0,-0.3333,-0.2138,0,0,0,0,0,0,1,18,12,560,2.2263700938455955,0.2394,1.4425112965715532,181140,0.5194483178954162
1564,824,1694,1,0,80,0.4768,0.7778,0.0,-0.2222,-0.1149,0,0,0,0,0,0,1,45,35,6100,2.523914643119941,1.1969999999999998,1.1422775363277868,3174070,1.1420490808205213
1565,1939,1692,1,0,80,0.8011,0.4333,0.0,-0.5667,-0.0336,0,0,0,0,0,0,1,150,65,22272,1.4201768224081561,13.305,0.8333475515633734,33100680,0.8333475515633734
1566,392,1360,1,0,150,0.3299,0.3846,1.0,0.6154,-0.1929,0,0,0,0,0,0,1,15,39,741,1.1250158328055733,0.16499999999999998,1.3858326921859854,2024900,1.2031799433558725
1567,836,1360,1,0,150,0.4775,0.16,1.0,0.84,-0.1886,0,0,0,0,0,0,1,16,100,3838,0.46554453564283077,0.1888,1.2134369182638824,4254670,1.2131942308802297
1568,159,1687,1,0,80,0.5457,0.56,1.0,0.44,-0.0903,0,0,0,0,0,0,1,14,25,725,0.9453659668251941,0.1162,1.374042208037518,425822,0.7954330342329192
1569,113,1687,1,0,80,0.2153,1.0,0.5,0.0,-0.214,0,0,0,0,0,0,1,12,12,144,0.2537,0.0852,1.762811425868624,329701,0.45533419130186553
1570,114,1687,1,0,80,0.24,0.6667,1.0,0.3333,-0.2038,0,0,0,0,0,0,1,10,15,150,0.7777,0.059,1.7489144214655037,522810,0.465211236109824
1571,116,1687,1,0,80,0.2267,0.6667,1.0,0.3333,-0.1979,0,0,0,0,0,0,1,10,15,150,0.6011,0.059,1.7553764515122425,571680,0.46693013610225653
1572,169,1687,1,0,80,0.1198,0.3333,1.0,0.6667,-0.1648,0,0,0,0,0,0,1,8,24,216,0.7068286646416919,0.0376,1.787382410350365,722680,0.5792906391945533
1573,3583,1687,1,0,80,0.4514,0.0675,1.0,0.9325,-0.2371,0,0,0,0,0,0,1,21,311,40820,4.105878914705179,0.2625,1.0783738824526532,19942020,1.0783738824526532
1574,1613,1687,1,0,80,0.4959,0.125,1.0,0.875,-0.2988,0,0,0,0,0,0,1,20,160,17888,0.0,0.23800000000000002,1.1185913644091052,4632608,1.1185913644091052
1575,745,1687,1,0,80,0.4993,0.0968,1.0,0.9032,-0.4207,0,0,0,0,0,0,1,12,124,5250,0.0,0.0852,1.2713359537437323,2099082,1.2708274193622349
1576,1949,1687,1,0,80,0.3686,0.1429,1.0,0.8571,-0.4218,0,0,0,0,0,0,1,21,147,11016,0.0,0.2625,1.1480297986352663,6202836,1.1480297986352663
1577,806,1687,1,0,80,0.5097,0.0876,1.0,0.9124,-0.1519,0,0,0,0,0,0,1,12,137,8540,3.997077883587262,0.0852,1.2603604508595943,4287304,1.2602344148145084
1578,709,1687,1,0,80,0.2706,0.0833,1.0,0.9167,-0.2399,0,0,0,0,0,0,1,9,108,4212,0.0,0.0477,1.4692275401819068,2000536,1.452478346223833
1579,949,1687,1,0,80,0.4206,0.1197,1.0,0.8803,-0.3714,0,0,0,0,0,0,1,14,117,5074,0.0,0.1162,1.256051272643232,3588967,1.2559256675159678
1580,1183,1687,1,0,80,0.4583,0.0897,1.0,0.9103,-0.3958,0,0,0,0,0,0,1,14,156,12960,0.0,0.1162,1.2225916914029298,4025472,1.2225916914029298
1581,996,1687,1,0,80,0.4022,0.1177,1.0,0.8824,-0.3805,0,0,0,0,0,0,1,14,119,5400,0.0,0.1162,1.2604009668283886,3711966,1.2602749267317057
1582,754,1687,1,0,80,0.4771,0.1359,1.0,0.8641,-0.3628,0,0,0,0,0,0,1,14,103,5830,0.0,0.1162,1.2473172102881451,2644371,1.2466935516830011
1583,862,1687,1,0,80,0.4503,0.125,1.0,0.875,-0.3712,0,0,0,0,0,0,1,14,112,4181,0.0,0.1162,1.2498993438239212,2636250,1.2496493639551565
1584,61,1687,1,0,80,0.3646,0.6667,0.0,-0.3333,-0.0849,0,0,0,0,0,0,1,12,8,208,0.9914418806196513,0.0852,1.8317785976109087,157190,0.3696529209978814
1585,169,1687,1,0,80,0.5306,0.225,1.0,0.775,-0.183,0,0,0,0,0,0,1,9,40,1462,0.3850153644686215,0.0477,1.4573584276599891,618555,0.8672740003004594
1586,54,1467,1,0,100,0.6539,0.9231,0.0,-0.0769,-0.064,0,0,0,0,0,0,1,13,12,484,0.8291007924056353,0.1157,1.4411184330161266,122930,0.3947223388031171
1587,333,1623,1,0,100,0.3419,0.9565,0.0,-0.0435,-0.1615,0,0,0,0,0,0,1,23,22,756,1.2925894090563916,0.3266,1.3799086568742462,1143680,1.097717336543463
1588,369,1687,0,1,150,0.3616,0.5,1.0,0.5,-0.122,0,0,0,0,0,0,1,17,34,612,0.5473316391359594,0.1717,1.3621565373630597,3981024,1.1751324447831117
1589,360,1687,0,1,200,0.5,0.8,1.0,0.2,-0.0098,0,0,0,0,0,0,1,24,30,2496,3.366413867822318,0.3408,1.2538907130574277,1277556,1.1810396626287911
1590,185,1687,0,1,200,0.254,0.2581,1.0,0.7419,-0.1386,0,0,0,0,0,0,1,8,31,465,0.9313707106694168,0.0376,1.68329227140617,550773,0.6911598066393735
1591,226,1373,0,1,40,0.2391,0.4074,1.0,0.5926,-0.1668,0,0,0,0,0,0,1,11,27,324,1.0185447801898113,0.088,1.5792323426783779,1180998,0.7758768499578871
1592,37334,1387,0,1,40,0.3238,0.3252,1.0,0.6748,-0.1801,0,0,0,0,0,0,1,134,412,819924,0.32071326630426067,12.9444,0.8220015754002415,450594035,0.8220015754002415
1593,230,1353,0,1,70,0.6088,0.75,1.0,0.25,-0.3013,0,0,0,0,0,0,1,21,28,1722,0.27263377166947983,0.3255,1.234237666105228,390830,1.074403888344601
1594,1467,1353,0,1,70,0.1814,0.5714,1.0,0.4286,-0.2199,0,0,0,0,0,0,1,32,56,2516,0.30087954968875535,0.7552,1.203397597617972,6005967,1.2032772578582103
1595,1283,1353,0,1,70,0.4965,0.2653,1.0,0.7347,-0.0248,0,0,0,0,0,0,1,26,98,12862,1.3060758781113646,0.4992,1.1031573896319105,4163796,1.1031573896319105
1596,107,1353,0,1,70,0.2867,0.24,1.0,0.76,-0.205,0,0,0,0,0,0,1,6,25,338,0.1600064002560102,0.0264,1.8655200689200002,163320,0.49622833833272006
1597,788,1353,0,1,70,0.5373,0.0992,1.0,0.9008,-0.3536,0,0,0,0,0,0,1,13,131,9179,0.07169703098821148,0.1248,1.2281311511101345,2282000,1.2280083379950235
1598,419,1353,0,1,70,0.5099,0.2632,1.0,0.7368,-0.1682,0,0,0,0,0,0,1,15,57,2400,1.136842105263158,0.1665,1.269759801607948,981398,1.2386506864685534
1599,184,1353,0,1,70,0.303,0.5454,1.0,0.4545,-0.2787,0,0,0,0,0,0,1,12,22,504,0.23424864927112396,0.1068,1.5633120535694196,305766,0.6825420425884086
1600,260,1353,0,1,70,0.563,0.4857,1.0,0.5143,-0.1594,0,0,0,0,0,0,1,17,35,1428,0.6420256810272411,0.2142,1.271041894619785,643402,1.1129242829290837
1601,747,1280,1,0,100,0.4463,0.2676,1.0,0.7324,-0.1986,0,0,0,0,0,0,1,19,71,4464,0.7755435132352755,0.2812,1.2137669927537396,3218334,1.2126746024602613
1602,1002,1633,0,1,300,0.5718,0.5538,0.0,-0.4462,-0.2245,0,0,0,0,0,0,1,65,36,6208,0.23717853056757696,2.587,1.0636143869637547,2884224,1.0636143869637547
1603,138,1633,0,1,250,0.448,0.4,1.0,0.6,-0.0632,0,0,0,0,0,0,1,10,25,425,0.3809928595715743,0.061000000000000006,1.5307950992237649,529536,0.6334430120587939
1604,191,1627,0,1,40,0.2042,0.9375,1.0,0.0625,-0.1578,0,0,0,0,0,0,1,15,16,272,0.4527425203989121,0.138,1.6107130310236113,1358940,0.6405805724380902
1605,1055,1687,1,0,80,0.4816,0.6727,1.0,0.3273,-0.1835,0,0,0,0,0,0,1,37,55,3864,1.1999574175579502,0.8103,1.107721437996464,5843886,1.107721437996464
1606,64,1690,1,0,60,0.4667,0.5333,1.0,0.4667,-0.1747,0,0,0,0,0,0,1,8,15,210,0.6337066853342667,0.0376,1.7005340676843632,169025,0.3890821946861823
1607,109,1692,1,0,70,0.4495,0.6111,0.0,-0.3889,-0.1581,0,0,0,0,0,0,1,18,11,198,0.104,0.1908,1.5585145726773193,223174,0.5188295012442795
1608,63,1690,1,0,70,0.3,0.9,1.0,0.1,-0.2303,0,0,0,0,0,0,1,9,10,100,1.1005555555555555,0.0477,1.8856614067685946,223452,0.3684582388825834
1609,147,1690,1,0,70,0.265,0.5,1.0,0.5,-0.1755,0,0,0,0,0,0,1,10,20,440,0.9036303630363036,0.059,1.6658711253872982,558468,0.5595661110175935
1610,77,1692,1,0,70,0.3583,0.5333,1.0,0.4667,-0.1272,0,0,0,0,0,0,1,8,15,165,0.9329025161556442,0.0376,1.7761363739821456,232254,0.4063800023671149
1611,137,1690,1,0,70,0.3445,0.5789,1.0,0.4211,-0.122,0,0,0,0,0,0,1,11,19,399,1.778159602901871,0.0715,1.604563782810896,554292,0.560634585714127
1612,101,1692,1,0,70,0.2349,0.9167,1.0,0.0833,-0.2141,0,0,0,0,0,0,1,11,12,180,1.1396427110323197,0.0715,1.783375639752533,680720,0.43371695558781603
1613,2782,1688,1,0,70,0.4322,0.16,0.0,-0.84,-0.0596,0,0,0,0,0,0,1,175,28,7518,0.16907910741942445,18.1475,1.061098301435588,31142817,1.061098301435588
1614,293,1364,1,0,70,0.5189,0.7241,0.0,-0.2759,0.1063,0,0,0,0,0,0,1,29,21,1450,1.5746062889008474,0.6177,1.2758158379154407,746856,1.1296073428903313
1615,78,1364,1,0,70,0.4545,0.8461,1.0,0.1539,0.0638,0,0,0,0,0,0,1,11,13,260,1.4236363636363636,0.0891,1.631097544943457,201799,0.41919206905046846
1616,74,1364,1,0,70,0.4394,0.2727,0.0,-0.7273,0.106,0,0,0,0,0,0,1,22,6,260,1.4874128353622502,0.3542,1.7892959819105356,230472,0.43515678280064224
1617,6019,1364,1,0,70,0.4333,0.8319,0.0,-0.1681,-0.2972,0,0,0,0,0,0,1,113,94,25109,1.2272115665694898,9.3564,0.9329858194227583,59015434,0.9329858194227583
1618,83,1650,1,0,70,0.2315,0.75,0.0,-0.25,-0.1103,0,0,0,0,0,0,1,12,9,140,0.06754041405773992,0.0876,1.8636134442128467,245752,0.40067689050576205
1619,72,1650,1,0,70,0.3455,0.9091,0.0,-0.0909,-0.0737,0,0,0,0,0,0,1,11,10,130,1.0915967379742348,0.0737,1.7834628543663775,307332,0.38754647825381383
1620,73,1652,1,0,70,0.4931,1.0,0.5,0.0,-0.2251,0,0,0,0,0,0,1,12,12,168,0.669466806673667,0.0876,1.5998473186016302,231712,0.41324056239480106
1621,278,1654,1,0,70,0.4022,0.4839,1.0,0.5161,-0.3307,0,0,0,0,0,0,1,15,31,1056,1.477097428392678,0.1365,1.393357518082263,833595,1.0413954090146833
1622,80,1652,1,0,70,0.3333,0.2083,0.0,-0.7917,-0.1606,0,0,0,0,0,0,1,24,5,275,0.18037220388705538,0.34800000000000003,1.9726133151346943,171900,0.45133392650281806
1623,83,1652,1,0,70,0.5059,0.8571,1.0,0.1429,-0.0629,0,0,0,0,0,0,1,12,14,210,0.454,0.0876,1.5515751135210327,328548,0.4501119404324516
1624,409,1654,1,0,70,0.4881,0.3617,1.0,0.6383,-0.0924,0,0,0,0,0,0,1,17,47,3445,0.5316988230180312,0.1751,1.2693436450351967,1377877,1.2246627487299577
1625,102,1650,1,0,70,0.3965,1.0,0.5,0.0,-0.1686,0,0,0,0,0,0,1,13,13,195,0.19303103726779738,0.10270000000000001,1.6188279735440347,249665,0.4717264714907317
1626,55,1650,1,0,70,0.2361,0.8889,1.0,0.1111,-0.1132,0,0,0,0,0,0,1,8,9,90,0.890875,0.0392,2.019636989398484,193533,0.3580816382203512
1627,155,1650,1,0,70,0.6036,0.7391,0.0,-0.2609,-0.1374,0,0,0,0,0,0,1,23,17,476,0.6921110299488678,0.3197,1.3071947304469635,633218,0.8415719674617552
1628,57,1650,1,0,70,0.2875,0.8,1.0,0.2,-0.1234,0,0,0,0,0,0,1,8,10,110,0.570053622989138,0.0392,1.9443008035646068,185484,0.3600845088201652
1629,74,1652,1,0,100,0.1868,0.5385,1.0,0.4615,-0.3077,0,0,0,0,0,0,1,7,13,156,1.7061546374078518,0.0294,1.9856422513227143,170482,0.39017870238491337
1630,145,1650,1,0,100,0.3095,0.4762,1.0,0.5238,-0.2816,0,0,0,0,0,0,1,10,21,336,0.6264000000000001,0.061000000000000006,1.6346985065054407,680034,0.5736157059327591
1631,82,1712,1,0,100,0.2546,0.9091,1.0,0.0909,-0.1916,0,0,0,0,0,0,1,10,11,154,1.0384992300153997,0.057999999999999996,1.83771669126494,220610,0.3993358370118715
1632,53,1710,1,0,100,0.4952,0.4667,0.0,-0.5333,-0.0339,0,0,0,0,0,0,1,15,7,240,0.8261043488199324,0.132,1.7348424467160244,183512,0.3670926617251108
1633,71,1364,1,0,120,0.5449,0.9231,1.0,0.0769,0.0942,0,0,0,0,0,0,1,12,13,315,0.5625641845147524,0.1056,1.5400268731486697,198880,0.4218133605554206
1634,78,1652,1,0,80,0.2778,0.75,1.0,0.25,-0.1539,0,0,0,0,0,0,1,9,12,156,1.1752130579228657,0.049499999999999995,1.837394089831237,337920,0.39503972931371595
1635,89,1652,1,0,80,0.1909,0.9091,1.0,0.0909,-0.2808,0,0,0,0,0,0,1,10,11,132,0.10752430097203887,0.06,1.8719014097355389,204825,0.4067641763355326
1636,149,1656,1,0,80,0.224,0.75,1.0,0.25,-0.1497,0,0,0,0,0,0,1,12,16,256,1.2270666666666667,0.0864,1.6723796299913172,486510,0.5420182380801859
1637,784,1648,1,0,80,0.7209,1.0,0.5,0.0,-0.1772,0,0,0,0,0,0,1,53,53,3564,0.03235447306934198,1.7066,0.9734591736022116,5449290,0.9734591736022116
1638,52,1620,1,0,70,0.0714,0.875,0.0,-0.125,-0.0545,0,0,0,0,0,0,1,8,7,56,0.5543,0.0392,2.2483958265737876,239134,0.3646898030702684
1639,88,1692,1,0,70,0.45,0.625,0.0,-0.375,-0.0665,0,0,0,0,0,0,1,16,10,187,0.45731586883026193,0.152,1.61489775359376,220815,0.4508794528033778
1640,150,1360,0,1,40,0.375,0.4167,1.0,0.5833,-0.0746,0,0,0,0,0,0,1,10,24,408,1.1550493029581776,0.07400000000000001,1.576654414827985,479736,0.6270354607770897
1641,110,1360,0,1,40,0.2361,1.0,0.5,0.0,-0.1261,0,0,0,0,0,0,1,12,12,156,0.8921026974325642,0.1056,1.7527656932288778,295296,0.4527393785610191
1642,42,1360,0,1,40,0.3636,0.5454,1.0,0.4545,-0.0703,0,0,0,0,0,0,1,6,11,120,1.2619541107596088,0.0264,2.0030392199348657,64974,0.34352122621882947
1643,66,1360,0,1,40,0.175,0.8,1.0,0.2,-0.0998,0,0,0,0,0,0,1,8,10,80,0.7338,0.0472,2.0147248203689285,281385,0.37312703673232556
1644,49,1360,0,1,40,0.3194,0.5,1.0,0.5,-0.0582,0,0,0,0,0,0,1,6,12,117,1.1804739629771843,0.0264,2.01253951909855,100419,0.3568232567361729
1645,289,1374,0,1,40,0.3979,0.3,1.0,0.7,-0.1828,0,0,0,0,0,0,1,12,40,1400,2.695538057742782,0.10439999999999999,1.423318708896026,1481221,1.0901197991434664
1646,657,1374,0,1,40,0.4954,0.3387,1.0,0.6613,-0.1291,0,0,0,0,0,0,1,21,62,3286,1.8846542150429078,0.3213,1.1889047640193668,4467396,1.1873591878261418
1647,45,1358,0,1,130,0.3571,0.7,1.0,0.3,-0.2097,0,0,0,0,0,0,1,7,10,80,0.5992,0.0364,1.9562158842552546,113800,0.34292464450994614
1648,25,1360,0,1,130,0.2857,0.7143,1.0,0.2857,-0.195,0,0,0,0,0,0,1,5,7,49,0.862662746745065,0.018500000000000003,2.3664105467527325,28336,0.34099975978706876
1649,81,1360,0,1,130,0.325,0.5333,1.0,0.4667,-0.0874,0,0,0,0,0,0,1,8,15,165,0.8249690636601128,0.0472,1.796849334611675,170316,0.4111191277591512
1650,68,1360,0,1,130,0.2528,0.5385,1.0,0.4615,-0.144,0,0,0,0,0,0,1,7,13,143,0.7602137020741673,0.0364,1.9466560162362905,201177,0.3825179071904311
1651,366,1360,0,1,130,0.2988,0.6207,1.0,0.3793,-0.2015,0,0,0,0,0,0,1,18,29,986,1.25840574234983,0.2376,1.3964306676504161,1945164,1.134320631332433
1652,193,1360,0,1,40,0.2341,0.5714,1.0,0.4286,-0.2298,0,0,0,0,0,0,1,12,21,399,0.2910069664344522,0.1056,1.6017725011543051,1122652,0.6679391329813452
1653,415,1360,0,1,40,0.3025,0.4857,1.0,0.5143,-0.1381,0,0,0,0,0,0,1,17,35,1073,1.1616151287196166,0.21250000000000002,1.3779357284902938,2060235,1.2065205238661012
1654,54,1366,0,1,185,0.3333,1.0,0.5,0.0,-0.0402,0,0,0,0,0,0,1,9,9,120,0.6117037037037036,0.0594,1.902693671239311,126046,0.3542815615847597
1655,73,1356,0,1,175,0.27,0.25,1.0,0.75,-0.0544,0,0,0,0,0,0,1,5,20,300,1.2301230123012301,0.018500000000000003,2.048933362656697,212064,0.42228516604354527
1656,224,1690,0,1,70,0.4483,0.4828,1.0,0.5172,-0.0843,0,0,0,0,0,0,1,14,29,1020,0.8799582684250024,0.1162,1.402278742633219,498845,0.9343383262165139
1657,345,1694,0,1,70,0.7718,0.5185,0.0,-0.4815,0.0343,0,0,0,0,0,0,1,54,28,4816,2.8205128205128203,1.7226,1.012232998119268,913460,1.0119293282198323
